folder,file name,image size,adjacent,initial frame,equatorial frame,equatorial size,value 0 ch0,puncta 0 ch0,x 0,y 0,w 0,h 0,quality ch0,num frame,new punctate ch0,new punctate ch1,puncta 0 ch1,quality ch1,value 0 ch1,colocalization ch0 ch1,colocalization weight ch0 ch1,new colocalization ch0 ch1,square quality,value 1 ch0,value 2 ch0,value 3 ch0,value 4 ch0,value 5 ch0,value 6 ch0,value 7 ch0,value 8 ch0,puncta 1 ch0,puncta 2 ch0,puncta 3 ch0,puncta 4 ch0,puncta 5 ch0,puncta 6 ch0,puncta 7 ch0,puncta 8 ch0,x 1,x 2,x 3,x 4,x 5,x 6,x 7,x 8,y 1,y 2,y 3,y 4,y 5,y 6,y 7,y 8,w 1,w 2,w 3,w 4,w 5,w 6,w 7,w 8,h 1,h 2,h 3,h 4,h 5,h 6,h 7,h 8,puncta 1 ch1,puncta 2 ch1,puncta 3 ch1,puncta 4 ch1,puncta 5 ch1,puncta 6 ch1,puncta 7 ch1,puncta 8 ch1,value 1 ch1,value 2 ch1,value 3 ch1,value 4 ch1,value 5 ch1,value 6 ch1,value 7 ch1,value 8 ch1,value 9 ch0,puncta 9 ch0,x 9,y 9,w 9,h 9,puncta 9 ch1,value 9 ch1
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0791016,-6.457010015917604,<puncta_detect_util.Puncta object at 0x7f6bc05150d0>,0.620605,0.146484,0.0791016,0.0761719,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c7ff32690>,True,20422.9230260075,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0537109,8.098189685280886,<puncta_detect_util.Puncta object at 0x7f6c7fed8d90>,0.643066,0.0498047,0.0537109,0.0527344,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c8044a550>,True,76.4577737197701,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0820312,22.626866318191333,<puncta_detect_util.Puncta object at 0x7f6c7ff4b690>,0.666016,0.458008,0.0820312,0.0800781,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c8044a690>,True,9461.945843012547,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0585938,58.56735365545455,<puncta_detect_util.Puncta object at 0x7f6bc0513e50>,0.685547,0.197754,0.0585938,0.0576172,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c8044ac90>,True,195.43324888341704,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0751953,48.60782417868904,<puncta_detect_util.Puncta object at 0x7f6bc0435ad0>,0.694824,0.126465,0.0751953,0.0751953,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c8044a7d0>,True,8786.747014408224,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0957031,29.449792821988467,<puncta_detect_util.Puncta object at 0x7f6bc0513d50>,0.727539,0.982422,0.0957031,0.0351562,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c8044a850>,True,242.15463058181058,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0693359,35.33297458698917,<puncta_detect_util.Puncta object at 0x7f6c7ff4be90>,0.728027,0.26709,0.0654297,0.0693359,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c8044ab50>,True,70.61444481568105,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.166992,44.32124422260722,<puncta_detect_util.Puncta object at 0x7f6bc05133d0>,0.749512,0.53125,0.166992,0.158203,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c8044aa90>,True,4977.8104634424,0.0,5.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0976562,1.3683928168061357,<puncta_detect_util.Puncta object at 0x7f6bc0435c50>,0.751953,0.398926,0.0976562,0.0947266,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c8044aa50>,True,4531.415907165933,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0722656,31.731028179741315,<puncta_detect_util.Puncta object at 0x7f6bc0513310>,0.766602,0.0859375,0.0722656,0.0722656,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c8044acd0>,True,251.04883090327166,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.113281,23.11127204048853,<puncta_detect_util.Puncta object at 0x7f6bc0513910>,0.81543,0.640625,0.113281,0.105469,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c8044ad10>,True,2363.5380744043255,0.0,4.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0869141,57.82098140643393,<puncta_detect_util.Puncta object at 0x7f6bc0513110>,0.828125,0.13916,0.0859375,0.0869141,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c8044a090>,True,340.37321135576576,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0878906,27.528702067163522,<puncta_detect_util.Puncta object at 0x7f6bc0513650>,0.835938,0.259766,0.0878906,0.0878906,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c7ff32290>,True,196.92839274794414,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.145508,24.94604416551465,<puncta_detect_util.Puncta object at 0x7f6bc05132d0>,0.881348,0.453613,0.145508,0.141602,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c8044afd0>,True,305.8099489449951,0.0,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.204102,13.022099068552052,<puncta_detect_util.Puncta object at 0x7f6bc0474590>,0.883301,0.936523,0.204102,0.126953,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c7ff32fd0>,True,204.74534072060806,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.118164,39.303125000000364,<puncta_detect_util.Puncta object at 0x7f6bc05136d0>,0.88916,0.0698242,0.106445,0.118164,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c8044a590>,True,384.86897496622623,0.0,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0634766,75.73817606317834,<puncta_detect_util.Puncta object at 0x7f6bc0513b90>,0.900879,0.682129,0.0634766,0.0615234,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c7ff4b150>,True,120.11607813808587,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0917969,37.09879490036246,<puncta_detect_util.Puncta object at 0x7f6bc0513750>,0.905273,0.30957,0.0917969,0.0898438,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c8044af50>,True,194.60440329155062,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0947266,16.12888840691994,<puncta_detect_util.Puncta object at 0x7f6c7ff4b6d0>,0.921387,0.173828,0.0947266,0.09375,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c7ff321d0>,True,324.11483262841284,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.130859,49.232342238739875,<puncta_detect_util.Puncta object at 0x7f6c801bf5d0>,0.958008,0.639648,0.0839844,0.130859,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c8044a390>,True,118.90044472670843,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0419922,291.4777070063692,<puncta_detect_util.Puncta object at 0x7f6bc0513b50>,0.972656,0.337402,0.0390625,0.0419922,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c8044a510>,True,21590.22193470563,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0507812,35.046374000312426,<puncta_detect_util.Puncta object at 0x7f6c7ff4b050>,0.972656,0.0136719,0.0507812,0.0273438,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c8044a4d0>,True,187.6312682806497,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0703125,7.685177069550718,<puncta_detect_util.Puncta object at 0x7f6bc0513150>,0.97998,0.195312,0.0361328,0.0703125,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c7ff32890>,True,218.9340673513252,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.119141,43.55066888360034,<puncta_detect_util.Puncta object at 0x7f6bc0515750>,0.984375,0.28418,0.0273438,0.119141,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c7ff323d0>,True,348.9508635884099,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 14.nd2-output,(series 1).tif,1024,False,0,0,0.0566406,34.98480097348647,<puncta_detect_util.Puncta object at 0x7f6bc0513b10>,0.986816,0.969727,0.0263672,0.0566406,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c7ff32c10>,True,258.4461142426894,0.0,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.0712891,41.71646042256998,<puncta_detect_util.Puncta object at 0x7f6c802655d0>,0.0678711,0.26123,0.0712891,0.0673828,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c802e3250>,True,255.82200459095384,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.188477,14.908465849420736,<puncta_detect_util.Puncta object at 0x7f6c7ff32e50>,0.183594,0.854004,0.1875,0.188477,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c802e3290>,True,17413.73596746145,0.0,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.0771484,2.9106879728574313,<puncta_detect_util.Puncta object at 0x7f6bc04744d0>,0.219238,0.103516,0.0771484,0.0742188,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c802e3f10>,True,1274.8369493714222,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.138672,12.202401113853739,<puncta_detect_util.Puncta object at 0x7f6c7ff32850>,0.219727,0.450684,0.138672,0.12207,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c802e3a50>,True,8267.205266746916,0.0,3.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.107422,6.706633370405143,<puncta_detect_util.Puncta object at 0x7f6c80265410>,0.225586,0.191406,0.107422,0.101562,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c802e3ad0>,True,222.89940375843798,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.108398,13.998535367349177,<puncta_detect_util.Puncta object at 0x7f6bc0474fd0>,0.260254,0.677734,0.108398,0.105469,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c802e3110>,True,26889.638522373665,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.102539,24.098997685202903,<puncta_detect_util.Puncta object at 0x7f6c80265510>,0.303223,0.952148,0.102539,0.0957031,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c802e3750>,True,192.45839777840274,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.115234,-15.383655234312755,<puncta_detect_util.Puncta object at 0x7f6c80265350>,0.310547,0.11377,0.115234,0.112305,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c802e3990>,True,223.47066023070465,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.0957031,-29.649543017183078,<puncta_detect_util.Puncta object at 0x7f6c802d21d0>,0.331055,0.257324,0.0957031,0.0947266,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c802e3390>,True,208.7270455024791,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.0625,54.65809314379976,<puncta_detect_util.Puncta object at 0x7f6c80265890>,0.34375,0.62207,0.0625,0.0566406,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c802e34d0>,True,26158.57035934868,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.0722656,-21.056477807601368,<puncta_detect_util.Puncta object at 0x7f6bc04748d0>,0.405273,0.688477,0.0722656,0.0683594,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c802e3f90>,True,313.8181972789116,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.0810547,59.94616347993224,<puncta_detect_util.Puncta object at 0x7f6c7ff32550>,0.439453,0.242676,0.078125,0.0810547,True,1,True,True,<puncta_detect_util.Puncta object at 0x7f6c802e3910>,True,25058.232469469607,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.0751953,4.129440399481609,<puncta_detect_util.Puncta object at 0x7f6c80496f90>,0.45166,0.520508,0.0751953,0.0722656,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c802e30d0>,True,166.36186506636432,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.0683594,-0.2796166775101483,<puncta_detect_util.Puncta object at 0x7f6c80265fd0>,0.573242,0.0185547,0.0683594,0.0371094,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c802e3ed0>,True,8.26436235779056,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.101562,-6.124075577584335,<puncta_detect_util.Puncta object at 0x7f6c80265bd0>,0.609375,0.915039,0.101562,0.101562,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c802e3710>,True,5903.306391529094,0.0,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.162109,16.94543481916162,<puncta_detect_util.Puncta object at 0x7f6c7ff32310>,0.624023,0.474121,0.162109,0.15332,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c802e38d0>,True,188.7939678247294,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.103516,35.57842303857569,<puncta_detect_util.Puncta object at 0x7f6c7ff32150>,0.651367,0.213867,0.103516,0.101562,True,1,False,True,<puncta_detect_util.Puncta object at 0x7f6c802e3a10>,True,25729.986428932516,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.106445,16.809616712843763,<puncta_detect_util.Puncta object at 0x7f6c80265810>,0.668457,0.598145,0.106445,0.104492,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c7ff32750>,True,203.10688796967997,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-27-2022/DOPC_DOPE_DOPI_LBPA_Atto/100 uM CalCl2/100 nM FL CY3 ALIX_3/Captured 12.nd2-output,(series 1).tif,1024,False,0,0,0.117188,-2.244295942374265,<puncta_detect_util.Puncta object at 0x7f6c80265b10>,0.711914,0.768555,0.117188,0.109375,True,1,False,False,<puncta_detect_util.Puncta object at 0x7f6c802e3a90>,True,213.02922743798445,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
